id,marka,seri,trim,yil,kilometre,vites_tipi,yakit_tipi,kasa_tipi,renk,motor_hacmi,motor_gucu,degisen_sayisi,boyali_sayisi,kimden,fiyat,model_tam
4777,Hyundai,Accent Era,1.5 CRDi Prime,2011.0,259000.0,Düz,Dizel,Sedan,Gri,1493.0,110.0,2.0,2.0,Sahibinden,430000.0,Accent Era 1.5 CRDi Prime
4778,Hyundai,Accent,1.3 LX,2000.0,146000.0,Düz,Benzin,Sedan,Beyaz,1341.0,86.0,,,Sahibinden,285000.0,Accent 1.3 LX
4779,Hyundai,Accent Blue,1.4 CVVT Biz,2014.0,151000.0,Düz,LPG & Benzin,Sedan,Beyaz,1396.0,108.0,,,Sahibinden,795000.0,Accent Blue 1.4 CVVT Biz
4780,Hyundai,Getz,1.5 CRDi VGT,2006.0,310000.0,Düz,Dizel,Hatchback/5,Siyah,1493.0,110.0,,,Sahibinden,335000.0,Getz 1.5 CRDi VGT
4781,Hyundai,i20,1.4 CRDi Jump,2012.0,175000.0,Düz,Dizel,Hatchback/5,Beyaz,1396.0,90.0,0.0,2.0,Sahibinden,540000.0,i20 1.4 CRDi Jump
4782,Hyundai,Getz,1.5 VGT HY KLM,2007.0,237000.0,Düz,Dizel,Hatchback/5,Siyah,1493.0,88.0,,,Sahibinden,440000.0,Getz 1.5 VGT HY KLM
4783,Hyundai,Getz,1.5 VGT HY KLM,2010.0,297000.0,Düz,Dizel,Hatchback/5,Kırmızı,1493.0,110.0,,,Sahibinden,410000.0,Getz 1.5 VGT HY KLM
4784,Hyundai,i30,1.6 GDi Elite,2013.0,235000.0,Otomatik,Benzin,Hatchback/5,Siyah,1591.0,135.0,3.0,3.0,Sahibinden,610000.0,i30 1.6 GDi Elite
4785,Hyundai,Accent Blue,1.6 CRDI Mode,2011.0,312125.0,Düz,Dizel,Sedan,Gri (Gümüş),1582.0,128.0,2.0,7.0,Sahibinden,340000.0,Accent Blue 1.6 CRDI Mode
4786,Mini,Cooper,1.5 Türkiye Paketi,2020.0,60000.0,Otomatik,Benzin,Hatchback/3,Mavi (metalik),,,0.0,0.0,Sahibinden,1490000.0,Cooper 1.5 Türkiye Paketi
4787,Hyundai,Getz,1.5 VGT Start,2011.0,256000.0,Düz,Dizel,Hatchback/5,Gri,1493.0,88.0,1.0,3.0,Sahibinden,420000.0,Getz 1.5 VGT Start
4788,Hyundai,Accent,1.5 GLS,1995.0,280000.0,Düz,LPG & Benzin,Sedan,Kırmızı,1495.0,92.0,,,Sahibinden,225000.0,Accent 1.5 GLS
4789,Hyundai,Getz,1.5 CRDi GL Cool,2005.0,290000.0,Düz,Dizel,Hatchback/3,Gri (Gümüş),1493.0,82.0,0.0,0.0,Sahibinden,350000.0,Getz 1.5 CRDi GL Cool
4790,Hyundai,Getz,1.4 DOHC Start,2010.0,132000.0,Otomatik,LPG & Benzin,Hatchback/5,Gri,1399.0,97.0,2.0,7.0,Sahibinden,540000.0,Getz 1.4 DOHC Start
4791,Hyundai,i20,1.4 CRDi Sense,2013.0,220000.0,Düz,Dizel,Hatchback/5,Beyaz,1396.0,90.0,,,Sahibinden,469000.0,i20 1.4 CRDi Sense
4792,Hyundai,Accent,1.3 Admire,2004.0,231500.0,Düz,LPG & Benzin,Sedan,Beyaz,1341.0,86.0,,,Sahibinden,320000.0,Accent 1.3 Admire
4793,Hyundai,Accent,1.6 Admire,2005.0,255000.0,Otomatik,LPG & Benzin,Sedan,Füme,1599.0,112.0,0.0,5.0,Sahibinden,350000.0,Accent 1.6 Admire
4794,Hyundai,Accent,1.3 Admire,2006.0,161000.0,Düz,LPG & Benzin,Sedan,Beyaz,1341.0,86.0,0.0,0.0,Sahibinden,440000.0,Accent 1.3 Admire
4795,Hyundai,i20,1.4 CVVT Sense,2012.0,172000.0,Otomatik,LPG & Benzin,Hatchback/5,Gri (metalik),1396.0,100.0,0.0,0.0,Sahibinden,710000.0,i20 1.4 CVVT Sense
4796,Hyundai,i20,1.4 CRDi Style,2014.0,144000.0,Düz,Dizel,Hatchback/5,Siyah,1396.0,90.0,,,Sahibinden,785500.0,i20 1.4 CRDi Style
4797,Hyundai,i20 Troy,1.4 CVVT Team,2012.0,133000.0,Otomatik,Benzin,Hatchback/5,Gri,1396.0,100.0,0.0,2.0,Sahibinden,649999.0,i20 Troy 1.4 CVVT Team
4798,Hyundai,i20,1.4 CVVT Jump,2013.0,98000.0,Otomatik,LPG & Benzin,Hatchback/5,Gri,1396.0,100.0,0.0,3.0,Sahibinden,740000.0,i20 1.4 CVVT Jump
4799,Hyundai,Getz,1.4 DOHC Start,2009.0,253000.0,Düz,LPG & Benzin,Hatchback/5,Siyah,1399.0,97.0,,,Sahibinden,348000.0,Getz 1.4 DOHC Start
4800,Hyundai,Getz,1.3 GLS,2004.0,175000.0,Düz,LPG & Benzin,Hatchback/5,Gri,1341.0,82.0,,,Sahibinden,425000.0,Getz 1.3 GLS
4801,Hyundai,Accent,1.3 Admire,2004.0,128000.0,Düz,Benzin,Sedan,Beyaz,1341.0,86.0,1.0,2.0,Sahibinden,378000.0,Accent 1.3 Admire
4802,Hyundai,Accent Era,1.4 Select,2009.0,134000.0,Düz,LPG & Benzin,Sedan,Mavi (metalik),1399.0,97.0,,,Sahibinden,685000.0,Accent Era 1.4 Select
4803,Hyundai,Accent,1.3 LX,2000.0,223000.0,Düz,LPG & Benzin,Sedan,Gri,1341.0,86.0,0.0,3.0,Sahibinden,315000.0,Accent 1.3 LX
4804,Hyundai,Accent Blue,1.4 CVVT Mode Plus,2013.0,148000.0,Otomatik,LPG & Benzin,Sedan,Beyaz,1396.0,108.0,0.0,4.0,Sahibinden,735000.0,Accent Blue 1.4 CVVT Mode Plus
4805,Ford,Focus,1.6 Ambiente,2001.0,180000.0,Otomatik,LPG & Benzin,Hatchback/5,Lacivert,1596.0,100.0,,,Sahibinden,360000.0,Focus 1.6 Ambiente
4806,Hyundai,Accent Era,1.4 Team,2007.0,119000.0,Düz,LPG & Benzin,Sedan,Siyah,1399.0,97.0,0.0,0.0,Sahibinden,538000.0,Accent Era 1.4 Team
4807,Hyundai,Accent,1.5 1.5i GLS,2001.0,242000.0,Düz,LPG & Benzin,Sedan,Gri,1495.0,102.0,2.0,0.0,Sahibinden,310000.0,Accent 1.5 1.5i GLS
4808,Ford,C-Max,1.6 TDCi Titanium,2013.0,125000.0,Düz,Dizel,MPV,Beyaz,1560.0,115.0,0.0,0.0,Sahibinden,895000.0,C-Max 1.6 TDCi Titanium
4809,Ford,Focus,1.5 Ti-VCT Titanium,2019.0,164500.0,Otomatik,Dizel,Sedan,Gri,,,0.0,0.0,Sahibinden,1245000.0,Focus 1.5 Ti-VCT Titanium
4810,Ford,Focus,1.6 Ti-VCT Titanium,2011.0,255000.0,Düz,LPG & Benzin,Hatchback/5,Gri (metalik),1596.0,125.0,1.0,6.0,Sahibinden,675000.0,Focus 1.6 Ti-VCT Titanium
4811,Ford,Escort,1.6 CL,1994.0,106000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1598.0,90.0,,,Sahibinden,205000.0,Escort 1.6 CL
4812,Ford,Focus,1.5 TDCi Style,2016.0,198000.0,Yarı Otomatik,Dizel,Hatchback/5,Gri,1499.0,120.0,,,Sahibinden,910000.0,Focus 1.5 TDCi Style
4813,Ford,Focus,1.6 Titanium,2008.0,350000.0,Otomatik,Benzin,Sedan,Gri (titanyum),1596.0,100.0,1.0,3.0,Sahibinden,627500.0,Focus 1.6 Titanium
4814,Ford,Mondeo,2.0 Ghia,1998.0,301000.0,Otomatik,Benzin,Hatchback/5,Gri (Gümüş),1988.0,130.0,,,Sahibinden,160000.0,Mondeo 2.0 Ghia
4815,Ford,Fiesta,1.4 TDCi Comfort,2006.0,237000.0,Düz,Dizel,Hatchback/5,Gri,1399.0,68.0,1.0,0.0,Sahibinden,350000.0,Fiesta 1.4 TDCi Comfort
4816,Ford,Focus,1.6 Ti-VCT Trend X,2015.0,147000.0,Düz,LPG & Benzin,Sedan,Beyaz,1596.0,125.0,2.0,0.0,Sahibinden,725000.0,Focus 1.6 Ti-VCT Trend X
4817,Ford,Mondeo,1.6 Titanium,2008.0,433000.0,Düz,LPG & Benzin,Hatchback/5,Siyah,1596.0,125.0,,,Sahibinden,430000.0,Mondeo 1.6 Titanium
4818,Ford,Focus,1.6 TDCi Trend X,2015.0,151000.0,Düz,Dizel,Sedan,Beyaz,1560.0,95.0,,,Sahibinden,870000.0,Focus 1.6 TDCi Trend X
4819,Ford,B-Max,1.4 Titanium,2013.0,191000.0,Düz,LPG & Benzin,MPV,Beyaz,1388.0,90.0,2.0,3.0,Sahibinden,510000.0,B-Max 1.4 Titanium
4820,Ford,Escort,1.8 CLX,1997.0,216000.0,Düz,LPG & Benzin,Sedan,Beyaz,1796.0,105.0,,,Sahibinden,165000.0,Escort 1.8 CLX
4821,Ford,Fiesta,1.4 TDCi Comfort,2004.0,255500.0,Düz,Dizel,Hatchback/5,Gri (Gümüş),1399.0,68.0,,,Sahibinden,357000.0,Fiesta 1.4 TDCi Comfort
4822,Ford,Focus,1.6 TDCi Ghia,2006.0,405000.0,Otomatik,Dizel,Sedan,Füme,1560.0,110.0,0.0,2.0,Sahibinden,399000.0,Focus 1.6 TDCi Ghia
4823,Hyundai,Getz,1.5 VGT HY KLM,2010.0,252800.0,Düz,Dizel,Hatchback/5,Mavi,1493.0,110.0,,,Sahibinden,370000.0,Getz 1.5 VGT HY KLM
4824,Ford,Focus,1.6 TDCi Trend X,2016.0,208000.0,Düz,Dizel,Sedan,Beyaz,1560.0,95.0,,,Sahibinden,860000.0,Focus 1.6 TDCi Trend X
4825,Ford,Focus,1.6 TDCi Trend,2007.0,181000.0,Düz,Dizel,Sedan,Beyaz,1560.0,110.0,3.0,2.0,Sahibinden,550000.0,Focus 1.6 TDCi Trend
4826,Ford,Focus,1.6 Collection,2005.0,225000.0,Düz,LPG & Benzin,Hatchback/5,Mavi,1596.0,100.0,2.0,2.0,Sahibinden,350000.0,Focus 1.6 Collection
4827,Ford,Fiesta,1.5 TDCi Trend,2017.0,177000.0,Düz,Dizel,Hatchback/5,Beyaz,1499.0,85.0,0.0,0.0,Sahibinden,769000.0,Fiesta 1.5 TDCi Trend
4828,Ford,Focus,1.6 TDCi Trend,2012.0,321000.0,Düz,Dizel,Sedan,Lacivert,1560.0,95.0,,,Sahibinden,560000.0,Focus 1.6 TDCi Trend
4829,Ford,C-Max,1.6 TDCi Ghia,2004.0,330000.0,Düz,Dizel,MPV,Gri (metalik),1560.0,110.0,1.0,5.0,Sahibinden,375000.0,C-Max 1.6 TDCi Ghia
4830,Ford,Focus,1.6 Ti-VCT Titanium,2009.0,225000.0,Düz,LPG & Benzin,Sedan,Siyah,1596.0,115.0,2.0,1.0,Sahibinden,599000.0,Focus 1.6 Ti-VCT Titanium
4831,Ford,Fiesta,1.4 TDCi My Fiesta,2011.0,170000.0,Düz,Dizel,Hatchback/5,Siyah,1398.0,70.0,2.0,0.0,Sahibinden,430000.0,Fiesta 1.4 TDCi My Fiesta
4832,Ford,Focus,1.6 TDCi Titanium,2013.0,260000.0,Düz,Dizel,Hatchback/5,Mavi,1560.0,115.0,0.0,0.0,Sahibinden,670000.0,Focus 1.6 TDCi Titanium
4833,Ford,Fusion,1.4 TDCi Comfort,2004.0,273000.0,Düz,Dizel,Hatchback/5,Gri (Gümüş),1399.0,68.0,,,Sahibinden,340000.0,Fusion 1.4 TDCi Comfort
4834,Ford,Focus,1.6 Ghia,2008.0,234620.0,Otomatik,LPG & Benzin,Station wagon,Siyah,1596.0,100.0,0.0,7.0,Sahibinden,455000.0,Focus 1.6 Ghia
4835,Ford,Focus,1.6 Ti-VCT Trend X,2013.0,171400.0,Yarı Otomatik,LPG & Benzin,Sedan,Beyaz,1596.0,125.0,0.0,3.0,Sahibinden,790000.0,Focus 1.6 Ti-VCT Trend X
4836,Ford,Fiesta,1.25 Trend,2010.0,200500.0,Düz,Benzin,Hatchback/5,Beyaz,1242.0,82.0,,,Sahibinden,500000.0,Fiesta 1.25 Trend
4837,Ford,Focus,2.0 Ghia,2001.0,404000.0,Düz,LPG & Benzin,Sedan,Lacivert,1988.0,130.0,0.0,1.0,Sahibinden,280000.0,Focus 2.0 Ghia
4838,Ford,Escort,1.8 CLX,1996.0,327000.0,Düz,LPG & Benzin,Hatchback/5,Kırmızı,1796.0,105.0,,,Sahibinden,155000.0,Escort 1.8 CLX
4839,Ford,Focus,1.6 TDCi Trend X,2017.0,223000.0,Düz,Dizel,Sedan,Beyaz,1560.0,95.0,1.0,5.0,Sahibinden,705000.0,Focus 1.6 TDCi Trend X
4840,Ford,Focus,1.6 Ti-VCT Trend X,2012.0,195000.0,Yarı Otomatik,LPG & Benzin,Sedan,Gri (metalik),1596.0,125.0,3.0,6.0,Sahibinden,685000.0,Focus 1.6 Ti-VCT Trend X
4841,Ford,Focus,1.6 TDCi Titanium,2011.0,239204.0,Düz,Dizel,Hatchback/5,Beyaz,1560.0,110.0,,,Sahibinden,595000.0,Focus 1.6 TDCi Titanium
4842,Ford,Focus,1.5 TDCi Trend X,2015.0,135000.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1499.0,120.0,0.0,0.0,Sahibinden,1050000.0,Focus 1.5 TDCi Trend X
4843,Ford,Focus,1.5 TDCi Trend X,2015.0,187000.0,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1499.0,120.0,,,Sahibinden,850000.0,Focus 1.5 TDCi Trend X
4844,Ford,Fiesta,1.4 Comfort,2005.0,143000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1388.0,80.0,,,Sahibinden,475000.0,Fiesta 1.4 Comfort
4845,Ford,Taunus,1.6 GXL,1974.0,55555.0,Düz,LPG & Benzin,Hatchback/5,Turuncu,,,,,Sahibinden,150000.0,Taunus 1.6 GXL
4846,Ford,Escort,1.6 CLX,1998.0,920000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1597.0,90.0,,,Sahibinden,180000.0,Escort 1.6 CLX
4847,Ford,Focus,1.6 TDCi Titanium,2011.0,220000.0,Düz,Dizel,Sedan,Siyah,1560.0,110.0,2.0,1.0,Sahibinden,642000.0,Focus 1.6 TDCi Titanium
4848,Ford,Fiesta,1.4 TDCi Trend,2012.0,230000.0,Düz,Dizel,Hatchback/5,Gri,1398.0,70.0,,,Sahibinden,465000.0,Fiesta 1.4 TDCi Trend
4849,Ford,Fiesta,1.6 Comfort,2006.0,185000.0,Otomatik,LPG & Benzin,Hatchback/5,Mavi,1596.0,100.0,0.0,1.0,Sahibinden,450000.0,Fiesta 1.6 Comfort
4850,Ford,Fiesta,1.4 TDCi Titanium X,2011.0,182000.0,Düz,Dizel,Hatchback/5,Gri (metalik),1398.0,70.0,1.0,5.0,Sahibinden,540000.0,Fiesta 1.4 TDCi Titanium X
4851,Ford,Fiesta,1.4 Comfort,2004.0,229000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1388.0,80.0,2.0,6.0,Sahibinden,365000.0,Fiesta 1.4 Comfort
4852,Subaru,Impreza,1.5 Elegance,2008.0,277000.0,Düz,LPG & Benzin,Hatchback/5,Siyah,1498.0,107.0,1.0,7.0,Sahibinden,380000.0,Impreza 1.5 Elegance
4853,Subaru,Legacy,2.0 GL,2000.0,500000.0,Otomatik,LPG & Benzin,Sedan,Gri (Gümüş),1994.0,125.0,,,Sahibinden,340000.0,Legacy 2.0 GL
4854,Ford,Focus,1.6 TDCi Collection,2008.0,205000.0,Düz,Dizel,Sedan,Gri,1560.0,110.0,,,Sahibinden,563000.0,Focus 1.6 TDCi Collection
4855,Ford,Galaxy,2.0 TDCI Ghia,2012.0,256600.0,Düz,Dizel,Station wagon,Gri (metalik),1700.0,88.0,,,Sahibinden,550000.0,Galaxy 2.0 TDCI Ghia
4856,Subaru,Impreza,1.6 GL,1998.0,369000.0,Düz,LPG & Benzin,Sedan,Mavi,1597.0,95.0,0.0,0.0,Sahibinden,290000.0,Impreza 1.6 GL
4857,Ford,Fiesta,1.4 Titanium X,2011.0,186000.0,Düz,LPG & Benzin,Hatchback/5,Gri (titanyum),1388.0,96.0,1.0,3.0,Sahibinden,540000.0,Fiesta 1.4 Titanium X
4858,Ford,Focus,1.6 Titanium,2011.0,162000.0,Düz,LPG & Benzin,Hatchback/5,Gri (Gümüş),1596.0,100.0,0.0,2.0,Sahibinden,690000.0,Focus 1.6 Titanium
4859,Subaru,Impreza,1.5 Elegance,2008.0,210225.0,Otomatik,LPG & Benzin,Hatchback/5,Gri (Gümüş),1498.0,107.0,0.0,4.0,Sahibinden,615000.0,Impreza 1.5 Elegance
4860,Ford,Focus,1.5 TDCi Trend X,2018.0,180000.0,Otomatik,Dizel,Sedan,Gri,1500.0,120.0,1.0,4.0,Sahibinden,765000.0,Focus 1.5 TDCi Trend X
4861,Ford,C-Max,1.6 TDCi Titanium,2012.0,175000.0,Düz,Dizel,MPV,Gri (metalik),1560.0,115.0,1.0,2.0,Sahibinden,795000.0,C-Max 1.6 TDCi Titanium
4862,Subaru,Legacy,2.0,2008.0,160000.0,Otomatik,Benzin,Station wagon,Siyah,1994.0,138.0,0.0,0.0,Sahibinden,750000.0,Legacy 2.0
4863,Subaru,Vivio,GL,1997.0,96000.0,Düz,LPG & Benzin,Hatchback/5,Mavi,658.0,44.0,0.0,0.0,Sahibinden,205000.0,Vivio GL
4864,Subaru,Impreza,1.6 GL,2000.0,300000.0,Düz,Benzin,Sedan,Mavi,1597.0,95.0,0.0,0.0,Sahibinden,220000.0,Impreza 1.6 GL
4865,Subaru,Legacy,2.0 GL,2000.0,415000.0,Otomatik,LPG & Benzin,Sedan,Gri (metalik),1994.0,125.0,,,Sahibinden,285000.0,Legacy 2.0 GL
4866,Subaru,Impreza,1.5 FWD,2009.0,270000.0,Otomatik,LPG & Benzin,Sedan,Füme,1498.0,107.0,2.0,0.0,Sahibinden,445000.0,Impreza 1.5 FWD
4867,Subaru,Legacy,2.0 Business,2011.0,344000.0,Otomatik,LPG & Benzin,Sedan,Siyah,1994.0,150.0,,,Sahibinden,625000.0,Legacy 2.0 Business
4868,Subaru,Vivio,GL,1998.0,220000.0,Otomatik,Benzin,Hatchback/5,Yeşil,,,,,Sahibinden,200000.0,Vivio GL
4869,Subaru,Impreza,1.6 TS,2004.0,263000.0,Otomatik,LPG & Benzin,Sedan,Mavi (metalik),1597.0,95.0,1.0,0.0,Sahibinden,580000.0,Impreza 1.6 TS
4870,Subaru,Impreza,1.5 Comfort,2008.0,198000.0,Otomatik,LPG & Benzin,Hatchback/5,Gri (Gümüş),1498.0,107.0,1.0,1.0,Sahibinden,485000.0,Impreza 1.5 Comfort
4871,Subaru,Levorg,1.6 GT-S CVT,2016.0,232000.0,Otomatik,Benzin,Station wagon,Mavi (metalik),,,0.0,4.0,Sahibinden,1020000.0,Levorg 1.6 GT-S CVT
4872,Subaru,Impreza,1.6 GL,2000.0,296000.0,Düz,LPG & Benzin,Sedan,Gri,1597.0,95.0,1.0,0.0,Sahibinden,345000.0,Impreza 1.6 GL
4873,Subaru,Impreza,1.5 FWD,2010.0,188000.0,Otomatik,LPG & Benzin,Sedan,Füme,1498.0,107.0,0.0,3.0,Sahibinden,480000.0,Impreza 1.5 FWD
4874,Subaru,Impreza,1.6 TS,2004.0,300000.0,Düz,Benzin,Sedan,Lacivert,1597.0,95.0,0.0,0.0,Galeriden,550000.0,Impreza 1.6 TS
4875,Subaru,Impreza,2.0 WRX STI,2002.0,197000.0,Düz,Benzin,Sedan,Siyah,1994.0,265.0,0.0,0.0,Sahibinden,1890000.0,Impreza 2.0 WRX STI
4876,Subaru,Impreza,1.5 Elegance,2010.0,150000.0,Otomatik,LPG & Benzin,Hatchback/5,Gri,1498.0,107.0,,,Sahibinden,575000.0,Impreza 1.5 Elegance
4877,Subaru,Impreza,2.5 WRX STi,2006.0,130000.0,Düz,Benzin,Sedan,Lacivert,2250.0,288.0,,,Galeriden,1200000.0,Impreza 2.5 WRX STi
4878,Subaru,Impreza,2.0 Comfort,2007.0,240000.0,Otomatik,Benzin,Sedan,Gri,1994.0,160.0,0.0,12.0,Galeriden,649900.0,Impreza 2.0 Comfort
4879,Subaru,Levorg,1.6 GT-S CVT,2016.0,106000.0,Otomatik,Benzin,Station wagon,Mavi,1500.0,163.0,0.0,1.0,Galeriden,1328750.0,Levorg 1.6 GT-S CVT
4880,Fiat,Palio,1.6 HL Weekend,2000.0,275000.0,Düz,Benzin,Station wagon,Beyaz,1581.0,100.0,0.0,3.0,Galeriden,274750.0,Palio 1.6 HL Weekend
4881,Fiat,Albea,Sole 1.3 Multijet Premio,2011.0,220000.0,Düz,Dizel,Sedan,Füme,,,,,Sahibinden,385000.0,Albea Sole 1.3 Multijet Premio
4882,Fiat,Linea,1.3 Multijet Active Plus,2013.0,221000.0,Düz,Dizel,Sedan,Beyaz,1248.0,95.0,,,Sahibinden,480000.0,Linea 1.3 Multijet Active Plus
4883,Subaru,Levorg,1.6 Sport Plus,2018.0,175000.0,Otomatik,Benzin,Station wagon,Mavi,1500.0,163.0,4.0,4.0,Galeriden,1059000.0,Levorg 1.6 Sport Plus
4884,Fiat,Linea,1.3 Multijet Dynamic,2010.0,262580.0,Yarı Otomatik,Dizel,Sedan,Gri,1248.0,90.0,0.0,12.0,Sahibinden,385000.0,Linea 1.3 Multijet Dynamic
4885,Fiat,Egea,1.6 Multijet Easy,2022.0,97437.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,138.0,1.0,1.0,Galeriden,890000.0,Egea 1.6 Multijet Easy
4886,Fiat,Egea,1.6 Multijet Mirror,2020.0,93000.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,113.0,0.0,6.0,Galeriden,859500.0,Egea 1.6 Multijet Mirror
4887,Fiat,Egea,1.4 Fire Lounge,2023.0,63000.0,Düz,Benzin,Sedan,Füme,1300.0,88.0,0.0,0.0,Galeriden,999999.0,Egea 1.4 Fire Lounge
4888,Fiat,Egea,1.4 Fire Easy Stil,2020.0,129000.0,Düz,Benzin,Sedan,Füme,1300.0,88.0,0.0,0.0,Galeriden,657500.0,Egea 1.4 Fire Easy Stil
4889,Fiat,Egea,1.3 Multijet Easy,2017.0,264000.0,Düz,Dizel,Sedan,Beyaz,1248.0,95.0,0.0,4.0,Sahibinden,527000.0,Egea 1.3 Multijet Easy
4890,Fiat,Linea,1.3 Multijet Active Plus,2011.0,197000.0,Düz,Dizel,Sedan,Beyaz,,,5.0,3.0,Sahibinden,265000.0,Linea 1.3 Multijet Active Plus
4891,Fiat,Linea,1.3 Multijet Pop,2015.0,251635.0,Düz,Benzin,Sedan,Beyaz,1500.0,88.0,0.0,1.0,Galeriden,399999.0,Linea 1.3 Multijet Pop
4892,Fiat,Punto,1.4 Mair Lounge S&S,2012.0,135000.0,Düz,Benzin,Hatchback/5,Siyah,1300.0,113.0,1.0,5.0,Galeriden,550000.0,Punto 1.4 Mair Lounge S&S
4893,Fiat,Punto,EVO 1.4 Dynamic,2011.0,126000.0,Yarı Otomatik,Benzin,Hatchback/5,Gri,1368.0,77.0,0.0,8.0,Sahibinden,560000.0,Punto EVO 1.4 Dynamic
4894,Fiat,Punto,1.3 Multijet Easy,2012.0,193000.0,Düz,Dizel,Hatchback/5,Beyaz,1248.0,95.0,1.0,1.0,Sahibinden,400000.0,Punto 1.3 Multijet Easy
4895,Fiat,Egea,1.3 Multijet Easy Stil,2021.0,88500.0,Düz,Benzin,Sedan,Beyaz,1248.0,95.0,0.0,2.0,Galeriden,806000.0,Egea 1.3 Multijet Easy Stil
4896,Fiat,Egea,1.6 Multijet Urban Plus,2020.0,105000.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,113.0,1.0,4.0,Galeriden,839500.0,Egea 1.6 Multijet Urban Plus
4897,Fiat,Palio,1.2 HL,2003.0,275000.0,Düz,LPG & Benzin,Hatchback/5,Yeşil,1242.0,81.0,0.0,1.0,Sahibinden,255000.0,Palio 1.2 HL
4898,Fiat,Egea,1.4 Fire Urban,2021.0,44200.0,Düz,Benzin,Sedan,Gri,1368.0,95.0,2.0,1.0,Galeriden,875000.0,Egea 1.4 Fire Urban
4899,Fiat,Tipo,1.4 SX ie,1997.0,90000.0,Düz,LPG & Benzin,Hatchback/5,Yeşil (metalik),1372.0,70.0,2.0,0.0,Sahibinden,155000.0,Tipo 1.4 SX ie
4900,Fiat,Linea,1.3 Multijet Active Plus,2012.0,248000.0,Düz,Benzin,Sedan,Beyaz,1248.0,95.0,2.0,1.0,Galeriden,439000.0,Linea 1.3 Multijet Active Plus
4901,Fiat,Egea,1.6 Multijet Comfort,2017.0,210000.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,113.0,0.0,6.0,Galeriden,700000.0,Egea 1.6 Multijet Comfort
4902,Fiat,Siena,1.4 EL,1999.0,305000.0,Düz,Benzin,Sedan,Gri,1372.0,71.0,0.0,0.0,Galeriden,195000.0,Siena 1.4 EL
4903,Fiat,Albea,Sole 1.4 Fire Premio,2010.0,294000.0,Düz,Benzin,Sedan,Mavi,1368.0,77.0,2.0,8.0,Galeriden,289500.0,Albea Sole 1.4 Fire Premio
4904,Fiat,Linea,1.3 Multijet Active Plus,2011.0,305000.0,Düz,Dizel,Sedan,Gri (Gümüş),1248.0,90.0,,,Sahibinden,320000.0,Linea 1.3 Multijet Active Plus
4905,Fiat,500 Ailesi,500L 1.3 Mjet PopStar,2018.0,35000.0,Otomatik,Benzin,MPV,Beyaz,1300.0,88.0,0.0,0.0,Galeriden,979000.0,500 Ailesi 500L 1.3 Mjet PopStar
4906,Fiat,Egea,1.3 Multijet Easy,2023.0,30000.0,Düz,Dizel,Sedan,Beyaz,1248.0,95.0,0.0,0.0,Sahibinden,875000.0,Egea 1.3 Multijet Easy
4907,Fiat,Egea,1.3 Multijet Easy,2016.0,166300.0,Düz,Dizel,Sedan,Beyaz,1248.0,95.0,2.0,4.0,Sahibinden,580000.0,Egea 1.3 Multijet Easy
4908,Fiat,Palio,1.2 EL,2005.0,253000.0,Düz,Benzin,Hatchback/5,Bej,1300.0,88.0,1.0,6.0,Galeriden,319000.0,Palio 1.2 EL
4909,Fiat,Bravo,1.4 T-Jet Dynamic Plus,2008.0,290000.0,Düz,Benzin,Hatchback/5,Siyah,1500.0,113.0,2.0,0.0,Galeriden,348000.0,Bravo 1.4 T-Jet Dynamic Plus
4910,Fiat,Egea,1.6 E-Torq Lounge,2016.0,114000.0,Otomatik,Benzin,Sedan,Mavi,1500.0,113.0,0.0,0.0,Galeriden,855000.0,Egea 1.6 E-Torq Lounge
4911,Fiat,Tempra,1.6 SX A,1994.0,186000.0,Düz,Benzin,Sedan,Beyaz,1581.0,90.0,0.0,1.0,Galeriden,182000.0,Tempra 1.6 SX A
4912,Fiat,Egea,1.3 Multijet Easy,2018.0,100000.0,Düz,Benzin,Sedan,Beyaz,1248.0,95.0,0.0,0.0,Galeriden,720000.0,Egea 1.3 Multijet Easy
4913,Fiat,Albea,1.2 Active,2007.0,303000.0,Düz,LPG & Benzin,Sedan,Gri,1242.0,80.0,,,Sahibinden,260000.0,Albea 1.2 Active
4914,Fiat,Egea,1.4 Fire Urban Plus,2020.0,51000.0,Düz,Benzin,Sedan,Lacivert,1300.0,88.0,1.0,3.0,Galeriden,687500.0,Egea 1.4 Fire Urban Plus
4915,Fiat,Albea,Sole 1.4 Fire Active,2008.0,279000.0,Düz,Benzin,Sedan,Gri (titanyum),1368.0,77.0,1.0,3.0,Sahibinden,300000.0,Albea Sole 1.4 Fire Active
4916,Fiat,Palio,1.4 EL,2000.0,266000.0,Düz,LPG & Benzin,Hatchback/5,Gri,1368.0,77.0,4.0,1.0,Sahibinden,250000.0,Palio 1.4 EL
